subclone,arm,direction,n_genes_nonneutral,n_genes_arm,frac_arm,is_event,dataset,sample
observation.observation_s1,1p,loss,50,364,0.137362637362637,FALSE,Chen2023,AML103_Niche_Immune
observation.observation_s1,1p,gain,78,364,0.214285714285714,FALSE,Chen2023,AML103_Niche_Immune
observation.observation_s1,2p,gain,98,218,0.44954128440367,FALSE,Chen2023,AML103_Niche_Immune
observation.observation_s1,2p,loss,60,218,0.275229357798165,FALSE,Chen2023,AML103_Niche_Immune
observation.observation_s1,2q,loss,16,265,0.060377358490566,FALSE,Chen2023,AML103_Niche_Immune
observation.observation_s1,2q,gain,88,265,0.332075471698113,FALSE,Chen2023,AML103_Niche_Immune
observation.observation_s1,3p,loss,79,181,0.43646408839779,FALSE,Chen2023,AML103_Niche_Immune
observation.observation_s1,3q,gain,144,210,0.685714285714286,TRUE,Chen2023,AML103_Niche_Immune
observation.observation_s1,4q,gain,141,173,0.815028901734104,TRUE,Chen2023,AML103_Niche_Immune
observation.observation_s1,5p,gain,39,56,0.696428571428571,TRUE,Chen2023,AML103_Niche_Immune
observation.observation_s1,5q,gain,64,273,0.234432234432234,FALSE,Chen2023,AML103_Niche_Immune
observation.observation_s1,6p,gain,21,199,0.105527638190955,FALSE,Chen2023,AML103_Niche_Immune
observation.observation_s1,6p,loss,114,199,0.57286432160804,TRUE,Chen2023,AML103_Niche_Immune
observation.observation_s1,6q,gain,50,150,0.333333333333333,FALSE,Chen2023,AML103_Niche_Immune
observation.observation_s1,7q,gain,75,208,0.360576923076923,FALSE,Chen2023,AML103_Niche_Immune
observation.observation_s1,8p,gain,81,81,1,TRUE,Chen2023,AML103_Niche_Immune
observation.observation_s1,8q,gain,24,154,0.155844155844156,FALSE,Chen2023,AML103_Niche_Immune
observation.observation_s1,8q,loss,28,154,0.181818181818182,FALSE,Chen2023,AML103_Niche_Immune
observation.observation_s1,9q,gain,54,173,0.312138728323699,FALSE,Chen2023,AML103_Niche_Immune
observation.observation_s1,10p,gain,58,64,0.90625,TRUE,Chen2023,AML103_Niche_Immune
observation.observation_s1,10q,gain,41,185,0.221621621621622,FALSE,Chen2023,AML103_Niche_Immune
observation.observation_s1,11p,gain,67,124,0.540322580645161,TRUE,Chen2023,AML103_Niche_Immune
observation.observation_s1,11q,gain,16,260,0.0615384615384615,FALSE,Chen2023,AML103_Niche_Immune
observation.observation_s1,11q,loss,70,260,0.269230769230769,FALSE,Chen2023,AML103_Niche_Immune
observation.observation_s1,12p,gain,72,92,0.782608695652174,TRUE,Chen2023,AML103_Niche_Immune
observation.observation_s1,12q,loss,42,277,0.151624548736462,FALSE,Chen2023,AML103_Niche_Immune
observation.observation_s1,12q,gain,41,277,0.148014440433213,FALSE,Chen2023,AML103_Niche_Immune
observation.observation_s1,13q,gain,14,120,0.116666666666667,FALSE,Chen2023,AML103_Niche_Immune
observation.observation_s1,14q,gain,73,254,0.28740157480315,FALSE,Chen2023,AML103_Niche_Immune
observation.observation_s1,14q,loss,49,254,0.192913385826772,FALSE,Chen2023,AML103_Niche_Immune
observation.observation_s1,15q,gain,87,193,0.450777202072539,FALSE,Chen2023,AML103_Niche_Immune
observation.observation_s1,16p,loss,84,151,0.556291390728477,TRUE,Chen2023,AML103_Niche_Immune
observation.observation_s1,16q,loss,30,128,0.234375,FALSE,Chen2023,AML103_Niche_Immune
observation.observation_s1,17q,gain,31,299,0.103678929765886,FALSE,Chen2023,AML103_Niche_Immune
observation.observation_s1,19p,loss,111,217,0.511520737327189,TRUE,Chen2023,AML103_Niche_Immune
observation.observation_s1,19q,loss,140,202,0.693069306930693,TRUE,Chen2023,AML103_Niche_Immune
observation.observation_s1,20q,loss,30,122,0.245901639344262,FALSE,Chen2023,AML103_Niche_Immune
observation.observation_s1,21q,gain,67,67,1,TRUE,Chen2023,AML103_Niche_Immune
observation.observation_s2,1p,loss,70,364,0.192307692307692,FALSE,Chen2023,AML103_Niche_Immune
observation.observation_s2,1q,loss,50,302,0.165562913907285,FALSE,Chen2023,AML103_Niche_Immune
observation.observation_s2,2p,gain,41,218,0.188073394495413,FALSE,Chen2023,AML103_Niche_Immune
observation.observation_s2,2q,gain,18,265,0.0679245283018868,FALSE,Chen2023,AML103_Niche_Immune
observation.observation_s2,3q,gain,126,210,0.6,TRUE,Chen2023,AML103_Niche_Immune
observation.observation_s2,4p,gain,38,78,0.487179487179487,FALSE,Chen2023,AML103_Niche_Immune
observation.observation_s2,4q,gain,35,173,0.202312138728324,FALSE,Chen2023,AML103_Niche_Immune
observation.observation_s2,6p,gain,21,199,0.105527638190955,FALSE,Chen2023,AML103_Niche_Immune
observation.observation_s2,6p,loss,116,199,0.582914572864322,TRUE,Chen2023,AML103_Niche_Immune
observation.observation_s2,8p,gain,47,81,0.580246913580247,TRUE,Chen2023,AML103_Niche_Immune
observation.observation_s2,9q,gain,49,173,0.283236994219653,FALSE,Chen2023,AML103_Niche_Immune
observation.observation_s2,11p,loss,60,124,0.483870967741936,FALSE,Chen2023,AML103_Niche_Immune
observation.observation_s2,11q,loss,45,260,0.173076923076923,FALSE,Chen2023,AML103_Niche_Immune
observation.observation_s2,12q,loss,55,277,0.1985559566787,FALSE,Chen2023,AML103_Niche_Immune
observation.observation_s2,13q,loss,63,120,0.525,TRUE,Chen2023,AML103_Niche_Immune
observation.observation_s2,14q,gain,64,254,0.251968503937008,FALSE,Chen2023,AML103_Niche_Immune
observation.observation_s2,16q,gain,58,128,0.453125,FALSE,Chen2023,AML103_Niche_Immune
observation.observation_s2,16q,loss,18,128,0.140625,FALSE,Chen2023,AML103_Niche_Immune
observation.observation_s2,17q,gain,51,299,0.17056856187291,FALSE,Chen2023,AML103_Niche_Immune
observation.observation_s2,18q,gain,31,57,0.543859649122807,TRUE,Chen2023,AML103_Niche_Immune
observation.observation_s2,19p,loss,67,217,0.308755760368664,FALSE,Chen2023,AML103_Niche_Immune
observation.observation_s2,19q,loss,95,202,0.47029702970297,FALSE,Chen2023,AML103_Niche_Immune
observation.observation_s2,20p,gain,26,50,0.52,TRUE,Chen2023,AML103_Niche_Immune
observation.observation_s2,20q,gain,43,122,0.352459016393443,FALSE,Chen2023,AML103_Niche_Immune
observation.observation_s2,22q,gain,111,187,0.593582887700535,TRUE,Chen2023,AML103_Niche_Immune
observation.observation_s4,1p,loss,71,364,0.195054945054945,FALSE,Chen2023,AML103_Niche_Immune
observation.observation_s4,3q,gain,135,210,0.642857142857143,TRUE,Chen2023,AML103_Niche_Immune
observation.observation_s4,4p,gain,35,78,0.448717948717949,FALSE,Chen2023,AML103_Niche_Immune
observation.observation_s4,4q,gain,35,173,0.202312138728324,FALSE,Chen2023,AML103_Niche_Immune
observation.observation_s4,6p,gain,20,199,0.100502512562814,FALSE,Chen2023,AML103_Niche_Immune
observation.observation_s4,6p,loss,117,199,0.587939698492462,TRUE,Chen2023,AML103_Niche_Immune
observation.observation_s4,8p,gain,46,81,0.567901234567901,TRUE,Chen2023,AML103_Niche_Immune
observation.observation_s4,9q,gain,41,173,0.236994219653179,FALSE,Chen2023,AML103_Niche_Immune
observation.observation_s4,11p,loss,56,124,0.451612903225806,FALSE,Chen2023,AML103_Niche_Immune
observation.observation_s4,11q,loss,44,260,0.169230769230769,FALSE,Chen2023,AML103_Niche_Immune
observation.observation_s4,12q,loss,55,277,0.1985559566787,FALSE,Chen2023,AML103_Niche_Immune
observation.observation_s4,13q,loss,49,120,0.408333333333333,FALSE,Chen2023,AML103_Niche_Immune
observation.observation_s4,14q,gain,73,254,0.28740157480315,FALSE,Chen2023,AML103_Niche_Immune
observation.observation_s4,16q,gain,54,128,0.421875,FALSE,Chen2023,AML103_Niche_Immune
observation.observation_s4,16q,loss,17,128,0.1328125,FALSE,Chen2023,AML103_Niche_Immune
